EXPOCODE,SECT_ID,STNNBR,CASTNO,SAMPNO,BTLNBR,BTLNBR_FLAG_W,DATE,DATETIME,TIME,LATITUDE,LONGITUDE,DEPTH,CTDRAW,CTDPRS,CTDTMP,CTDSAL,CTDSAL_FLAG_W,SALNTY,SALNTY_FLAG_W,CTDOXY,CTDOXY_FLAG_W,OXYGEN,OXYGEN_FLAG_W,SILCAT,SILCAT_FLAG_W,NITRAT,NITRAT_FLAG_W,NITRIT,NITRIT_FLAG_W,PHSPHT,PHSPHT_FLAG_W,CFC-11,CFC-11_FLAG_W,CFC-12,CFC-12_FLAG_W,SF6,SF6_FLAG_W,CCL4,CCL4_FLAG_W,TCARBN,TCARBN_FLAG_W,ALKALI,ALKALI_FLAG_W,FCO2,FCO2_FLAG_W,FCO2TMP,PH_TOT,PH_TOT_FLAG_W,PH_TMP,DOC,DOC_FLAG_W,TDN,TDN_FLAG_W,TRITUM,TRITUM_FLAG_W,HELIUM,HELIUM_FLAG_W,DELHE3,DELHE3_FLAG_W,DELC14,DELC14_FLAG_W,C14ERR,DELC13,DELC13_FLAG_W,THETA,REFTMP,REFTMP_FLAG_W
33RO20100308, A13.5,106,1,24,11714,2,20100412,2010-04-12 14:49,1449,-1.9998,-3,5041,4.7,4.7,28.8653,35.1682,2,35.1798,2,196.4,2,197.9,2,0.6,6,0.08,6,0,6,0.03,6,1.556,2,0.984,2,0.955,2,1.715,3,1983.3,2,2306.2,2,289.1,2,20,8.0919,2,25,,9,,9,,1,,1,,9,,9,,,9,28.8642,28.8676,2
33RO20100308, A13.5,106,1,23,11716,2,20100412,2010-04-12 14:49,1449,-1.9998,-3,5041,34.8,34.8,26.0522,35.7363,2,35.7566,2,209.3,2,211.4,2,1.03,2,0.29,2,0.01,2,0.13,2,1.781,2,1.087,2,0.945,2,1.118,3,2040.1,2,2348.3,2,331.4,2,20,8.0484,2,25,,9,,9,,1,,1,,9,,9,,,9,26.0444,26.0873,2
33RO20100308, A13.5,106,1,22,11022,2,20100412,2010-04-12 14:49,1449,-1.9998,-3,5041,70.7,70.7,16.338,35.7268,2,35.7246,2,143.4,2,141.2,2,5,2,14.18,2,0.03,2,1,2,2.27,2,1.293,2,0.856,2,0.514,3,2157.5,2,2344.5,6,622.2,2,20,7.8167,2,25,,9,,9,,1,,1,,9,,9,,,9,16.3266,16.3368,2
33RO20100308, A13.5,106,1,21,11010,2,20100412,2010-04-12 14:49,1449,-1.9998,-3,5041,124.3,124.3,15.8791,35.6741,2,35.6722,2,128,2,130.1,2,5.55,2,16.59,2,0.02,2,1.13,2,2.236,2,1.27,2,0.774,2,0.451,3,2168.5,2,2342.1,2,668.9,2,20,7.7871,2,25,,9,,9,,1,,1,,9,,9,,,9,15.8595,15.8801,2
33RO20100308, A13.5,106,1,20,11715,2,20100412,2010-04-12 14:49,1449,-1.9998,-3,5041,225.2,225.2,14.1696,35.4319,2,35.4207,2,73.3,2,72.3,2,8.45,2,24.7,2,0.01,2,1.57,2,1.967,2,1.073,2,0.469,2,0.229,3,2211.4,2,2322.9,2,968.1,2,20,7.6381,2,25,,9,,9,,1,,1,,9,,9,,,9,14.1366,14.1729,2
33RO20100308, A13.5,106,1,19,11007,4,20100412,2010-04-12 14:49,1449,-1.9998,-3,5041,325,325,9.7957,34.9071,4,35.7408,4,65.9,4,145.2,4,4.81,4,13.7,4,0.05,4,0.97,4,2.26,4,1.295,4,0.841,4,0.526,4,2157.9,4,2347.9,4,610,4,20,7.8248,4,25,,9,,9,,1,,1,,9,,9,,,9,9.7583,9.7917,2
33RO20100308, A13.5,106,1,18,11710,2,20100412,2010-04-12 14:49,1449,-1.9998,-3,5041,424.7,424.7,7.9615,34.7079,2,34.7034,2,93.2,2,94.8,2,18.14,2,34.82,2,0.01,2,2.2,2,0.925,2,0.468,2,0.132,2,0.545,3,2226.4,2,2295.2,2,1307.6,2,20,7.5188,2,25,,9,,9,,1,,1,,9,,9,,,9,7.9182,7.9705,2
33RO20100308, A13.5,106,1,17,11025,2,20100412,2010-04-12 14:49,1449,-1.9998,-3,5041,524.6,524.6,6.5568,34.5617,2,34.5646,2,140.7,2,138.5,2,20.89,2,32.82,2,0,2,2.15,2,1.056,2,0.523,2,0.135,2,0.924,3,2210,2,2294.8,2,1146.6,2,20,7.5701,2,25,,9,,9,,1,,1,,9,,9,,,9,6.5086,6.5773,2
33RO20100308, A13.5,106,1,16,11709,2,20100412,2010-04-12 14:49,1449,-1.9998,-3,5041,599.7,599.7,5.9248,34.5154,2,34.5164,2,143.4,2,142.9,2,23.59,2,33.59,2,0,2,2.22,2,0.86,2,0.423,2,0.1,2,0.905,3,2211.8,2,2293.8,2,1166.4,2,20,7.5635,2,25,,9,,9,,1,,1,,9,,9,,,9,5.8723,5.9261,2
33RO20100308, A13.5,106,1,15,11006,2,20100412,2010-04-12 14:49,1449,-1.9998,-3,5041,690.2,690.2,5.253,34.4875,2,34.4864,2,147.1,2,146.5,2,27.44,2,34.74,2,0,2,2.31,2,0.551,2,0.266,2,0,2,0.73,3,2216.2,2,2295.4,2,1187.1,2,20,7.5545,2,25,,9,,9,,1,,1,,9,,9,,,9,5.1957,5.2548,2
33RO20100308, A13.5,106,1,14,11708,2,20100412,2010-04-12 14:49,1449,-1.9998,-3,5041,899.1,899.1,4.5758,34.5604,2,34.5591,2,150.6,2,149.9,2,31.73,2,34.44,2,0,2,2.31,2,0.101,2,0.052,2,0,2,0.239,3,2222.3,2,2302.7,2,1175,2,20,7.5606,2,25,,9,,9,,1,,1,,9,,9,,,9,4.5044,4.5769,2
33RO20100308, A13.5,106,1,13,11031,2,20100412,2010-04-12 14:49,1449,-1.9998,-3,5041,1101.7,1101.7,4.5118,34.6535,2,34.6527,2,160.4,2,159.9,2,30.28,2,32.4,2,0,2,2.17,2,0.066,2,0.034,2,0,2,0.183,3,2216.7,2,2307.3,2,1104.8,2,20,7.5883,2,25,,9,,9,,1,,1,,9,,9,,,9,4.423,4.5117,2
33RO20100308, A13.5,106,1,12,11027,2,20100412,2010-04-12 14:49,1449,-1.9998,-3,5041,1300,1300,4.4672,34.8795,2,34.8811,2,196.6,2,196.9,2,22.74,2,25.76,2,0,2,1.71,2,0.127,2,0.064,2,0,2,0.316,3,2194.3,2,2311.7,2,911.2,2,20,7.6628,2,25,,9,,9,,1,,1,,9,,9,,,9,4.3605,4.4651,2
33RO20100308, A13.5,106,1,11,11707,2,20100412,2010-04-12 14:49,1449,-1.9998,-3,5041,1500,1500,4.2759,34.9617,2,34.9603,2,226.9,2,226.1,2,18.47,2,21.82,2,0,2,1.44,2,0.266,2,0.13,2,0,2,0.624,3,2177.5,2,2313.6,2,814.6,2,20,7.7079,2,25,,9,,9,,1,,1,,9,,9,,,9,4.1526,4.2761,2
33RO20100308, A13.5,106,1,10,11003,2,20100412,2010-04-12 14:49,1449,-1.9998,-3,5041,1799.6,1799.6,3.9344,34.9746,2,34.9742,2,241.8,2,241.6,2,18.26,6,20.08,6,0,6,1.33,6,0.255,2,0.126,2,0,2,0.649,3,2170.5,2,2314.1,2,775.9,2,20,7.7278,2,25,,9,,9,,1,,1,,9,,9,,,9,3.7871,3.9343,2
33RO20100308, A13.5,106,1,9,11706,2,20100412,2010-04-12 14:49,1449,-1.9998,-3,5041,2098.6,2098.6,3.4355,34.9578,2,34.9563,2,246.6,2,245.3,2,23.61,6,20.27,6,0,6,1.35,6,0.087,2,0.045,2,0,2,0.332,3,2173.4,2,2319.7,3,761.6,2,20,7.7325,2,25,,9,,9,,9,,1,,9,,9,,,9,3.267,3.4366,2
33RO20100308, A13.5,106,1,8,11033,2,20100412,2010-04-12 14:49,1449,-1.9998,-3,5041,2399.6,2399.6,3.0838,34.9339,2,34.9329,2,240.4,2,239.5,2,31.45,6,21.32,6,0,6,1.43,6,0.018,2,0.013,2,0,2,0.112,3,2182.8,2,2325.3,2,777.4,2,20,7.7243,2,25,,9,,9,,1,,1,,9,,9,,,9,2.8922,3.0832,2
33RO20100308, A13.5,106,1,7,11705,2,20100412,2010-04-12 14:49,1449,-1.9998,-3,5041,2700.2,2700.2,2.742,34.9139,2,34.9131,2,237.9,2,237.3,2,39.08,6,22.04,6,0,6,1.48,6,0.003,2,0.003,2,0,2,0.039,3,2192,2,2333.8,2,786.8,2,20,7.7208,2,25,,9,,9,,9,,1,,9,,9,,,9,2.5273,2.7419,2
33RO20100308, A13.5,106,1,6,11029,2,20100412,2010-04-12 14:49,1449,-1.9998,-3,5041,2999.2,2999.2,2.5991,34.9051,2,34.9039,2,239,2,238.7,2,41.94,6,22.13,6,0,6,1.49,6,0.006,2,0.004,2,0,2,0.053,3,2194.1,2,2336.8,2,785.4,2,20,7.7222,2,25,,9,,9,,1,,1,,9,,9,,,9,2.3572,2.5987,2
33RO20100308, A13.5,106,1,5,11704,4,20100412,2010-04-12 14:49,1449,-1.9998,-3,5041,3398.7,3398.7,2.4631,34.8958,4,35.1687,4,239.2,2,,9,0.55,4,0.02,4,0,4,0.02,4,1.555,4,0.981,4,1.017,4,1.751,4,,9,,5,,9,,,9,,,9,,9,,9,,1,,9,,9,,,9,2.1825,2.463,2
33RO20100308, A13.5,106,1,4,11030,2,20100412,2010-04-12 14:49,1449,-1.9998,-3,5041,3801.5,3801.5,2.3593,34.8859,2,34.8847,2,240.9,2,241.9,2,47.62,6,22.29,6,0,6,1.51,6,0.02,2,0.013,2,0,2,0.13,3,2199,2,2342.1,3,789.5,2,20,7.7217,2,25,,9,,9,,1,,1,,9,,9,,,9,2.0374,2.3587,2
33RO20100308, A13.5,106,1,3,11703,2,20100412,2010-04-12 14:49,1449,-1.9998,-3,5041,4198.3,4198.3,2.2758,34.8763,2,34.875,2,243.2,2,243,2,50.31,6,22.41,6,0,6,1.53,6,0.035,2,0.02,2,0,2,0.192,3,2200.9,2,2343.4,2,794.1,2,20,7.7194,2,25,,9,,9,,9,,1,,9,,9,,,9,1.9111,2.2757,2
33RO20100308, A13.5,106,1,2,11702,2,20100412,2010-04-12 14:49,1449,-1.9998,-3,5041,4600.2,4600.2,2.2007,34.8657,2,34.8644,2,241.7,2,242.4,2,54.13,6,22.86,6,0,6,1.56,6,0.045,2,0.025,2,0,2,0.228,3,2206.6,2,2347.3,2,802.6,2,20,7.7154,2,25,,9,,9,,1,,1,,9,,9,,,9,1.7907,2.2005,2
33RO20100308, A13.5,106,1,1,11701,2,20100412,2010-04-12 14:49,1449,-1.9998,-3,5041,5116.3,5116.3,2.2032,34.8595,2,34.8575,2,243.2,2,241.6,2,56.08,6,22.97,6,0,6,1.57,6,0.063,2,0.033,2,0,2,0.278,3,2209,2,2346,2,808.8,2,20,7.7125,2,25,,9,,9,,1,,1,,9,,9,,,9,1.7292,2.2029,2
33RO20100308, A13.5,107,1,24,11714,2,20100412,2010-04-12 20:20,2020,-1.666,-3.0018,5086,6,6,28.7741,35.0373,2,35.0494,2,197.5,2,197.3,2,0.58,6,0.07,6,0,6,0.03,6,1.551,2,0.981,2,0.966,2,1.716,3,1973.4,6,2297.6,2,284.8,2,20,8.0959,2,25,69.86,2,4.8,2,,9,,9,,9,,9,,,9,28.7727,28.7729,2
33RO20100308, A13.5,107,1,23,11716,2,20100412,2010-04-12 20:20,2020,-1.666,-3.0018,5086,30.1,30.1,27.7018,35.657,2,35.6586,2,200.8,2,203.4,2,0.86,2,0.28,2,0,2,0.07,2,1.672,2,1.041,2,0.986,2,1.388,3,2021.3,2,2339.3,6,309.4,2,20,8.0686,2,25,66.5,2,5.27,2,,9,,9,,9,,9,,,9,27.6948,27.5343,2
33RO20100308, A13.5,107,1,22,11022,2,20100412,2010-04-12 20:20,2020,-1.666,-3.0018,5086,59.7,59.7,16.2547,35.7049,2,35.7067,2,139.7,2,138.9,6,4.97,2,14.56,2,0.07,2,1.03,2,2.259,2,1.281,2,0.817,2,0.584,3,2160.2,2,2341,6,634.1,2,20,7.8077,2,25,56.84,2,18.25,2,,9,,9,,9,,9,,,9,16.2451,16.2398,2
33RO20100308, A13.5,107,1,21,11010,2,20100412,2010-04-12 20:20,2020,-1.666,-3.0018,5086,100.7,100.7,15.7086,35.6547,2,35.6534,2,117.5,2,116.8,2,6.17,2,17.85,2,0.02,2,1.21,2,2.201,2,1.244,2,0.738,2,0.367,3,,9,,9,,9,,,9,,,9,,9,,9,,9,,9,,9,,,9,15.6928,15.7078,2
33RO20100308, A13.5,107,1,20,11715,2,20100412,2010-04-12 20:20,2020,-1.666,-3.0018,5086,149.7,149.7,15.1356,35.5756,2,35.5752,2,100.9,2,99.9,2,6.77,2,20.57,2,0.01,2,1.35,2,2.189,2,1.224,2,0.661,2,0.311,3,2189.9,2,2334,2,801.1,2,20,7.7141,2,25,48.92,2,23.47,2,,9,,9,,9,,9,,,9,15.1127,15.1448,2
33RO20100308, A13.5,107,1,19,11007,2,20100412,2010-04-12 20:20,2020,-1.666,-3.0018,5086,250.2,250.2,11.9879,35.157,2,35.1508,2,80.6,2,79.4,2,10.63,2,27.53,2,0.01,2,1.74,2,1.703,2,0.912,2,0.348,2,0.316,3,2212.1,2,2310.6,2,1067.4,6,20,7.6,2,25,43.3,2,28.67,2,,9,,9,,9,,9,,,9,11.9551,11.9857,2
33RO20100308, A13.5,107,1,18,11710,2,20100412,2010-04-12 20:20,2020,-1.666,-3.0018,5086,350.1,350.1,9.8366,34.9095,2,34.9068,2,62.5,2,64.6,2,14.66,2,33.15,2,0,2,2.09,2,1.119,2,0.583,2,0.179,2,0.326,3,2232.3,6,2300.3,2,1332.1,2,20,7.511,2,25,42.16,2,35.06,2,,9,,9,,9,,9,,,9,9.7961,9.8369,2
33RO20100308, A13.5,107,1,17,11025,2,20100412,2010-04-12 20:20,2020,-1.666,-3.0018,5086,499.7,499.7,6.7556,34.5724,2,34.5725,2,142.7,2,143.1,2,20.14,2,31.55,2,0,2,2.09,2,,9,,9,,9,,9,2203.7,2,2293.3,2,1116.3,2,20,7.5822,2,25,41.56,2,32.59,2,,9,,9,,9,,9,,,9,6.709,6.7552,2
33RO20100308, A13.5,107,1,16,11709,2,20100412,2010-04-12 20:20,2020,-1.666,-3.0018,5086,649.8,649.8,5.4205,34.488,2,34.4897,2,151,2,150.6,2,26.32,2,33.71,2,0,2,2.25,2,0.712,2,0.343,2,0.065,2,0.901,3,2209.9,2,2295.5,2,1156.5,2,20,7.5662,2,25,40.92,2,35.7,2,,9,,9,,9,,9,,,9,5.3659,5.42,2
33RO20100308, A13.5,107,1,15,11006,2,20100412,2010-04-12 20:20,2020,-1.666,-3.0018,5086,800.1,800.1,4.7363,34.5035,2,34.5026,2,151.3,2,152.4,2,31.1,2,34.36,2,0,2,2.32,2,,9,,9,,9,,9,2216.4,2,2297.3,6,1177.7,2,20,7.5602,2,25,39.36,2,36.26,2,,9,,9,,9,,9,,,9,4.6724,4.7301,2
33RO20100308, A13.5,107,1,14,11708,2,20100412,2010-04-12 20:20,2020,-1.666,-3.0018,5086,1000.8,1000.8,4.4997,34.637,2,34.6367,2,156.4,2,157.4,2,30.85,2,32.61,2,0,2,2.21,2,0.059,2,0.03,2,0,2,0.175,3,2216.5,2,2304.1,2,1123.9,2,20,7.578,2,25,39.48,2,33.77,2,,9,,9,,9,,9,,,9,4.4199,4.9953,3
33RO20100308, A13.5,107,1,13,11031,2,20100412,2010-04-12 20:20,2020,-1.666,-3.0018,5086,1200.6,1200.6,4.4838,34.7478,2,34.7475,2,170.6,2,171.6,2,27.86,2,29.85,2,0,2,2.02,2,,9,,9,,9,,9,2207.8,2,2305.1,2,1036.3,2,20,7.6125,2,25,39.34,2,31.14,2,,9,,9,,9,,9,,,9,4.3862,4.4833,2
33RO20100308, A13.5,107,1,12,11027,2,20100412,2010-04-12 20:20,2020,-1.666,-3.0018,5086,1400.8,1400.8,4.3494,34.9518,2,34.9515,2,219.9,2,220.3,2,19.02,2,22.36,2,0,2,1.49,2,,9,,9,,9,,9,2180.1,2,2312.5,2,,9,,7.7008,2,25,40.59,2,24.13,2,,9,,9,,9,,9,,,9,4.2345,4.35,2
33RO20100308, A13.5,107,1,11,11707,2,20100412,2010-04-12 20:20,2020,-1.666,-3.0018,5086,1599.3,1599.3,4.2152,34.9694,2,34.9688,2,230.7,2,231.7,2,17.96,2,21.04,2,0,2,1.41,2,0.297,2,0.143,2,0,2,0.706,3,2173.7,2,2310.9,2,797.7,2,20,7.7151,2,25,40.98,2,22.32,2,,9,,9,,9,,9,,,9,4.0833,4.2154,2
33RO20100308, A13.5,107,1,10,11003,2,20100412,2010-04-12 20:20,2020,-1.666,-3.0018,5086,1898.7,1898.7,3.8681,34.973,2,34.9722,2,243.8,2,243.9,2,18.47,2,19.94,2,0,2,1.33,2,0.295,2,0.143,2,0,2,0.735,3,2170.1,2,2314.8,2,,9,,7.7287,2,25,40.87,2,21.76,2,,9,,9,,9,,9,,,9,3.7123,3.8695,2
33RO20100308, A13.5,107,1,9,11706,2,20100412,2010-04-12 20:20,2020,-1.666,-3.0018,5086,2201.5,2201.5,3.3218,34.9515,2,34.9512,2,246.4,2,246.2,2,25.6,2,20.43,2,0,2,1.37,2,,9,,9,,9,,9,2174.7,2,2318.8,2,765.2,2,20,7.7334,2,25,40.29,2,22.37,2,,9,,9,,9,,9,,,9,3.1453,3.3219,2
33RO20100308, A13.5,107,1,8,11033,2,20100412,2010-04-12 20:20,2020,-1.666,-3.0018,5086,2501,2501,2.9461,34.9264,2,34.926,2,240.3,2,240.3,2,34.15,2,21.62,2,0,2,1.45,2,,9,,9,,9,,9,2185.5,2,2329.8,6,,9,,7.7248,2,25,40.04,2,23.3,2,,9,,9,,9,,9,,,9,2.7471,2.9451,2
33RO20100308, A13.5,107,1,7,11705,2,20100412,2010-04-12 20:20,2020,-1.666,-3.0018,5086,2799.7,2799.7,2.7106,34.9123,2,34.9124,2,238.4,2,238.5,2,39.55,6,21.89,6,0,6,1.49,2,,9,,9,,9,,9,2193.5,2,,9,793.6,2,20,7.7221,2,25,39.96,2,23.23,2,,9,,9,,9,,9,,,9,2.4866,2.7102,2
33RO20100308, A13.5,107,1,6,11029,2,20100412,2010-04-12 20:20,2020,-1.666,-3.0018,5086,3098.2,3098.2,2.5545,34.9015,2,34.9005,2,241.2,2,240.6,2,42.7,6,22.1,6,0,6,1.49,6,0.012,2,0.007,2,0,2,0.083,3,2194.4,2,2346.6,3,,9,,7.7268,2,25,39.82,2,23.63,2,,9,,9,,9,,9,,,9,2.3034,2.5547,2
33RO20100308, A13.5,107,1,5,11704,2,20100412,2010-04-12 20:20,2020,-1.666,-3.0018,5086,3500.2,3500.2,2.4323,34.8932,2,34.8926,2,240.7,2,240.5,2,45.72,6,22.29,6,0,6,1.5,6,,9,,9,,9,,9,2196.9,2,2340.5,2,798.4,2,20,7.7217,2,25,39.61,2,23.27,2,,9,,9,,9,,9,,,9,2.1416,2.4322,2
33RO20100308, A13.5,107,1,4,11030,2,20100412,2010-04-12 20:20,2020,-1.666,-3.0018,5086,3899.1,3899.1,2.3494,34.885,2,34.8838,2,242.5,2,242.4,2,47.47,6,22.14,6,0,6,1.51,6,,9,,9,,9,,9,2197.4,2,2341.4,2,,9,,7.7211,2,25,39.46,2,23.27,2,,9,,9,,9,,9,,,9,2.0168,2.3493,2
33RO20100308, A13.5,107,1,3,11703,2,20100412,2010-04-12 20:20,2020,-1.666,-3.0018,5086,4299.9,4299.9,2.2514,34.8735,2,34.8729,2,242.7,2,242.9,6,51.04,6,22.48,6,0,6,1.53,6,,9,,9,,9,,9,2201.2,2,2346.1,2,794,2,20,7.7199,2,25,40.31,2,23.9,2,,9,,9,,9,,9,,,9,1.8756,2.2511,2
33RO20100308, A13.5,107,1,2,11702,2,20100412,2010-04-12 20:20,2020,-1.666,-3.0018,5086,4699.8,4699.8,2.1957,34.8639,2,34.8637,2,240.7,2,241.7,2,54.86,6,22.91,6,0,6,1.56,6,,9,,9,,9,,9,2206.3,2,2348.6,2,,9,,7.7161,2,25,39.99,2,24.31,2,,9,,9,,9,,9,,,9,1.7738,2.1954,2
33RO20100308, A13.5,107,1,1,11701,2,20100412,2010-04-12 20:20,2020,-1.666,-3.0018,5086,5150.8,5150.8,2.1972,34.8587,2,34.8582,2,241.8,2,241,2,56.59,6,23.14,6,0,6,1.58,6,0.067,2,0.035,2,0,2,0.27,3,2208.9,6,2352.1,2,809,2,20,7.7155,2,25,40.23,2,24.71,2,,9,,9,,9,,9,,,9,1.719,2.197,2
33RO20100308, A13.5,108,1,24,11714,2,20100413,2010-04-13 1:45,145,-1.3337,-3,5040,5.1,5.1,28.6919,35.0989,2,35.1169,2,197.1,2,197.2,2,0.93,6,0.11,6,0,6,0.04,6,1.557,2,0.987,2,0.982,2,1.696,3,1975.8,6,2301.2,2,284.2,2,20,8.0947,2,25,,9,,9,,9,,9,,9,,9,,,9,28.6907,28.6895,2
33RO20100308, A13.5,108,1,23,11716,2,20100413,2010-04-13 1:45,145,-1.3337,-3,5040,40.5,40.5,24.0392,35.8879,2,35.894,2,212.7,2,211.5,2,1.34,2,0.42,2,0.01,2,0.2,2,1.871,2,1.128,2,0.896,2,0.906,3,2062.4,2,2355.5,6,355.5,6,20,8.0232,2,25,,9,,9,,9,,9,,9,,9,,,9,24.0306,24.174,3
33RO20100308, A13.5,108,1,22,11022,2,20100413,2010-04-13 1:45,145,-1.3337,-3,5040,79.6,79.6,15.8564,35.6594,2,35.6561,2,139.8,2,138.4,2,5.62,2,15.24,2,0.04,2,1.06,2,2.253,2,1.282,2,0.819,2,0.547,3,2161,2,2341.8,2,644.9,2,20,7.8005,2,25,,9,,9,,9,,9,,9,,9,,,9,15.8439,15.8607,2
33RO20100308, A13.5,108,1,21,11010,2,20100413,2010-04-13 1:45,145,-1.3337,-3,5040,119.4,119.4,15.4156,35.6132,2,35.6108,2,126.1,2,127.9,6,6.35,2,17.05,2,0.02,2,1.15,2,2.227,2,1.255,2,0.741,2,0.441,3,2169.3,2,2333.1,2,690.9,2,20,7.7737,2,25,,9,,9,,9,,9,,9,,9,,,9,15.3971,15.418,2
33RO20100308, A13.5,108,1,20,11715,2,20100413,2010-04-13 1:45,145,-1.3337,-3,5040,170,170,14.9453,35.5456,2,35.5419,2,122.4,2,116.3,2,7.03,2,19.11,2,0.01,2,1.26,2,2.182,6,1.221,6,0.679,6,0.387,3,2177.7,2,2314.2,6,748.1,2,20,7.7429,2,25,,9,,9,,9,,9,,9,,9,,,9,14.9195,14.9398,2
33RO20100308, A13.5,108,1,19,11007,2,20100413,2010-04-13 1:45,145,-1.3337,-3,5040,250,250,12.0579,35.1679,2,35.1692,2,79.9,2,79.7,2,10.75,2,27.41,2,0.01,2,1.73,2,1.726,2,0.929,2,0.371,2,0.312,3,2210.8,2,2308.7,2,1060.9,2,20,7.6034,2,25,,9,,9,,9,,9,,9,,9,,,9,12.025,12.0737,2
33RO20100308, A13.5,108,1,18,11710,2,20100413,2010-04-13 1:45,145,-1.3337,-3,5040,299.8,299.8,10.679,35.0068,2,35.0087,2,85.7,2,85.2,2,12.77,2,29.58,2,0,2,1.85,2,1.51,2,0.801,2,0.288,2,0.398,3,2215.2,6,2296.8,2,1133.2,2,20,7.5785,2,25,,9,,9,,9,,9,,9,,9,,,9,10.6425,10.6777,2
33RO20100308, A13.5,108,1,17,11025,2,20100413,2010-04-13 1:45,145,-1.3337,-3,5040,349.7,349.7,9.8224,34.9088,2,34.9057,2,88.1,2,88,2,14.28,2,31.16,2,0.01,2,1.95,2,1.35,2,0.707,2,0.231,2,0.441,3,2216.9,2,2299.5,2,1181.7,2,20,7.5594,2,25,,9,,9,,9,,9,,9,,9,,,9,9.782,9.8226,2
33RO20100308, A13.5,108,1,16,11709,2,20100413,2010-04-13 1:45,145,-1.3337,-3,5040,399.9,399.9,9.081,34.8259,2,34.8142,2,80.1,2,81.7,2,16.23,2,33.5,2,0,2,2.1,2,1.084,2,0.561,2,0.135,2,0.441,3,2225.4,2,2291.1,2,1293,2,20,7.5232,2,25,,9,,9,,9,,9,,9,,9,,,9,9.0369,9.0818,2
33RO20100308, A13.5,108,1,15,11006,2,20100413,2010-04-13 1:45,145,-1.3337,-3,5040,550.4,550.4,6.0424,34.523,2,34.5235,2,146,2,145.9,2,23.22,2,32.89,2,0,2,2.17,2,0.936,2,0.46,2,0.098,2,0.952,3,2207.4,2,2297.4,2,1139,2,20,7.572,2,25,,9,,9,,9,,9,,9,,9,,,9,5.9939,6.0427,2
33RO20100308, A13.5,108,1,14,11708,2,20100413,2010-04-13 1:45,145,-1.3337,-3,5040,699.5,699.5,5.2534,34.4949,2,34.4954,2,148.2,2,148.4,2,27.56,2,34.18,2,0,2,2.28,2,0.542,2,0.263,2,0,2,0.731,3,2213.8,2,2298.5,2,1168.7,2,20,7.5603,2,25,,9,,9,,9,,9,,9,,9,,,9,5.1953,5.2541,2
33RO20100308, A13.5,108,1,13,11031,2,20100413,2010-04-13 1:45,145,-1.3337,-3,5040,899.5,899.5,4.6485,34.5491,2,34.5518,2,146.4,2,147.6,2,31.66,2,34.51,2,0,2,2.32,2,0.098,2,0.05,2,0,2,0.234,3,2222.4,2,2308.9,2,1190.8,2,20,7.5553,2,25,,9,,9,,9,,9,,9,,9,,,9,4.5766,4.6471,2
33RO20100308, A13.5,108,1,12,11027,2,20100413,2010-04-13 1:45,145,-1.3337,-3,5040,1100.8,1100.8,4.5147,34.6737,2,34.6764,2,160.4,2,161.8,2,29.94,2,31.8,2,0,2,2.14,2,0.056,2,0.03,2,0,2,0.165,3,2215.6,2,2309.5,2,1095.8,2,20,7.5895,2,25,,9,,9,,9,,9,,9,,9,,,9,4.4259,4.5146,2
33RO20100308, A13.5,108,1,11,11707,2,20100413,2010-04-13 1:45,145,-1.3337,-3,5040,1300.3,1300.3,4.4237,34.8662,2,34.8685,2,191.8,2,193.9,2,23.76,2,26.25,2,0,2,1.75,2,,9,,9,,9,,9,2197.3,2,2309.5,2,930.5,2,20,7.6559,2,25,,9,,9,,9,,9,,9,,9,,,9,4.3174,4.424,2
33RO20100308, A13.5,108,1,10,11003,2,20100413,2010-04-13 1:45,145,-1.3337,-3,5040,1500.5,1500.5,4.2602,34.9647,2,34.9658,2,227,2,228.4,2,18.39,2,21.62,2,0,2,1.43,2,,9,,9,,9,,9,2175.7,2,2313.9,2,810.5,2,20,7.7106,2,25,,9,,9,,9,,9,,9,,9,,,9,4.137,4.261,2
33RO20100308, A13.5,108,1,9,11706,2,20100413,2010-04-13 1:45,145,-1.3337,-3,5040,1800.1,1800.1,3.9649,34.9744,2,34.9742,2,240.4,2,240.5,2,18.57,2,20.47,2,0,2,1.35,2,0.231,2,0.113,2,0,2,0.619,3,2169.8,2,2311.6,2,771.5,2,20,7.7272,2,25,,9,,9,,9,,9,,9,,9,,,9,3.8171,3.965,2
33RO20100308, A13.5,108,1,8,11033,2,20100413,2010-04-13 1:45,145,-1.3337,-3,5040,2200.2,2200.2,3.3136,34.9502,2,34.9506,2,243.7,2,244.9,2,26.12,6,20.63,6,0,6,1.38,2,0.057,2,0.029,2,0,2,0.25,3,2175,2,2321.2,2,764.9,2,20,7.7307,2,25,,9,,9,,9,,9,,9,,9,,,9,3.1373,3.3159,2
33RO20100308, A13.5,108,1,7,11705,2,20100413,2010-04-13 1:45,145,-1.3337,-3,5040,2600.7,2600.7,2.8284,34.9197,2,34.9214,2,240.1,2,241.6,2,36.25,6,21.75,6,0,6,1.44,6,0.017,2,0.009,2,0,2,0.099,3,2186.2,2,2328.8,2,778.6,2,20,7.7255,2,25,,9,,9,,9,,9,,9,,9,,,9,2.6218,2.8281,2
